procurement_id,cpse_code,material_code,supplier,quantity,unit_price,total_spend,uom,procurement_date,plant
PR-9D03AB74,ONGC,ONGC-DEMO-13D8BD,Supplier_E,41,4419.82,181212.62,EACH,2025-08-27,PLANT-4
PR-F830043C,IOCL,IOCL-DEMO-3856B0,Supplier_A,32,229.26,7336.32,EACH,2025-03-10,PLANT-5
PR-A8108C69,ONGC,ONGC-DEMO-C09884,Supplier_E,51,2358.32,120274.32,EACH,2025-01-08,PLANT-1
PR-85EFD180,IOCL,IOCL-DEMO-D396B6,Supplier_E,17,2791.68,47458.56,EACH,2025-04-27,PLANT-1
PR-FA0E2CD2,ONGC,ONGC-DEMO-3F785A,Supplier_E,6,4912.28,29473.68,EACH,2025-02-24,PLANT-2
PR-1254B28D,NTPC,NTPC-DEMO-C0701C,Supplier_D,32,639.05,20449.6,EACH,2025-12-22,PLANT-4
PR-E510EB1A,ONGC,ONGC-DEMO-6ABA18,Supplier_D,21,4762.82,100019.22,EACH,2025-05-02,PLANT-4
PR-EE9BCBCF,ONGC,ONGC-DEMO-DD14C2,Supplier_A,71,4654.74,330486.54,EACH,2025-04-22,PLANT-4
PR-0EC2AFD6,BHEL,BHEL-DEMO-AE0FD9,Supplier_B,31,4835.18,149890.58,EACH,2025-09-07,PLANT-2
PR-3B1FEF62,NTPC,NTPC-DEMO-D81F63,Supplier_A,75,3805.89,285441.75,EACH,2025-04-15,PLANT-5
PR-429A8C25,ONGC,ONGC-DEMO-905258,Supplier_E,51,892.36,45510.36,EACH,2025-11-10,PLANT-5
PR-973499E7,ONGC,ONGC-DEMO-6490C9,Supplier_B,35,4790.75,167676.25,EACH,2025-07-24,PLANT-2
PR-74C7DCE9,SAIL,SAIL-DEMO-D246C7,Supplier_D,88,1837.78,161724.64,EACH,2025-07-04,PLANT-1
PR-746993DF,BHEL,BHEL-DEMO-EC2E11,Supplier_E,41,2195.61,90020.01,EACH,2025-11-16,PLANT-5
PR-AF33225C,BHEL,BHEL-DEMO-AADB68,Supplier_D,34,2040.52,69377.68,EACH,2025-06-03,PLANT-5
PR-AE7C7277,ONGC,ONGC-DEMO-9216D0,Supplier_D,56,2972.72,166472.32,EACH,2025-04-18,PLANT-2
PR-84CA131E,BHEL,BHEL-DEMO-82C2D1,Supplier_D,78,870.26,67880.28,EACH,2025-07-19,PLANT-2
PR-B608D164,SAIL,SAIL-DEMO-9B2EC0,Supplier_C,93,872.75,81165.75,EACH,2025-02-22,PLANT-2
PR-318E0140,ONGC,ONGC-DEMO-D32CB8,Supplier_B,3,558.41,1675.23,EACH,2025-12-12,PLANT-2
PR-52C2CA33,SAIL,SAIL-DEMO-EA0B19,Supplier_A,100,2844.34,284434.0,EACH,2025-07-19,PLANT-1
PR-1CC126D0,BHEL,BHEL-DEMO-9A41BF,Supplier_D,71,2676.25,190013.75,EACH,2025-03-13,PLANT-4
PR-4CAD14C0,NTPC,NTPC-DEMO-F28CA4,Supplier_C,82,4733.23,388124.86,EACH,2025-09-15,PLANT-4
PR-FD1D592D,BHEL,BHEL-DEMO-EFAB8C,Supplier_A,13,1241.16,16135.08,EACH,2025-02-23,PLANT-1
PR-13B3353A,ONGC,ONGC-DEMO-62936B,Supplier_B,18,4144.32,74597.76,EACH,2025-06-16,PLANT-1
PR-A5317D0F,SAIL,SAIL-DEMO-7F7990,Supplier_D,78,2771.65,216188.7,EACH,2025-05-03,PLANT-5
PR-C835DE13,IOCL,IOCL-DEMO-C06234,Supplier_A,42,4522.71,189953.82,EACH,2025-11-28,PLANT-3
PR-F28E97AB,IOCL,IOCL-DEMO-573FF4,Supplier_C,30,898.57,26957.1,EACH,2025-03-22,PLANT-1
PR-FDF59D66,ONGC,ONGC-DEMO-B23346,Supplier_A,39,1158.33,45174.87,EACH,2025-12-20,PLANT-4
PR-8680A795,SAIL,SAIL-DEMO-564B82,Supplier_E,37,866.86,32073.82,EACH,2025-04-18,PLANT-1
PR-3B111C13,IOCL,IOCL-DEMO-8A426F,Supplier_C,63,2355.73,148410.99,EACH,2025-09-17,PLANT-1
PR-AC4938C3,BHEL,BHEL-DEMO-5A4BAD,Supplier_C,8,1734.21,13873.68,EACH,2025-04-19,PLANT-4
PR-613E16D0,NTPC,NTPC-DEMO-594A0B,Supplier_C,76,1549.41,117755.16,EACH,2025-05-24,PLANT-2
PR-9B4F6835,ONGC,ONGC-DEMO-1FEB43,Supplier_C,89,3023.2,269064.8,EACH,2025-08-20,PLANT-1
PR-46452FE6,NTPC,NTPC-DEMO-D2AB8A,Supplier_D,44,774.78,34090.32,EACH,2025-01-22,PLANT-1
PR-1A8BCB91,IOCL,IOCL-DEMO-5F8E49,Supplier_E,81,4130.17,334543.77,EACH,2025-04-27,PLANT-3
PR-8FDAE073,ONGC,ONGC-DEMO-4AC1E4,Supplier_D,45,612.55,27564.75,EACH,2025-04-24,PLANT-3
PR-6931022A,BHEL,BHEL-DEMO-9BA759,Supplier_D,2,2670.32,5340.64,EACH,2025-07-20,PLANT-4
PR-C4262E6A,BHEL,BHEL-DEMO-4EB9F2,Supplier_B,41,2560.97,104999.77,EACH,2025-08-18,PLANT-4
PR-9D396893,NTPC,NTPC-DEMO-F8164C,Supplier_A,50,3666.26,183313.0,EACH,2025-11-03,PLANT-3
PR-70E10709,SAIL,SAIL-DEMO-04BFE4,Supplier_C,45,419.53,18878.85,EACH,2025-11-14,PLANT-1
PR-A20CAC2E,SAIL,SAIL-DEMO-D6BD73,Supplier_C,4,697.19,2788.76,EACH,2025-07-20,PLANT-2
PR-3E0853C9,NTPC,NTPC-DEMO-3BA83B,Supplier_E,3,4488.52,13465.56,EACH,2025-10-18,PLANT-4
PR-7AEB567B,NTPC,NTPC-DEMO-DA6B60,Supplier_E,94,3654.44,343517.36,EACH,2025-07-16,PLANT-2
PR-05B393C7,IOCL,IOCL-DEMO-9D31EC,Supplier_B,35,1910.28,66859.8,EACH,2025-11-18,PLANT-2
PR-D0649368,NTPC,NTPC-DEMO-51B56A,Supplier_B,62,4718.63,292555.06,EACH,2025-06-09,PLANT-5
PR-C5C5236A,SAIL,SAIL-DEMO-4D76EA,Supplier_C,97,493.94,47912.18,EACH,2025-06-13,PLANT-2
PR-272D48A7,SAIL,SAIL-DEMO-986B3F,Supplier_D,22,675.73,14866.06,EACH,2025-11-27,PLANT-3
PR-E13C89E5,BHEL,BHEL-DEMO-BFCD2C,Supplier_B,3,2557.25,7671.75,EACH,2025-01-26,PLANT-5
PR-042E2F38,IOCL,IOCL-DEMO-E32AF2,Supplier_B,67,3535.07,236849.69,EACH,2025-07-10,PLANT-1
PR-78E9229C,SAIL,SAIL-DEMO-016190,Supplier_E,93,3720.14,345973.02,EACH,2025-11-17,PLANT-2
PR-137C0386,IOCL,IOCL-DEMO-845892,Supplier_E,42,2219.91,93236.22,EACH,2025-09-01,PLANT-1
PR-268DDFEB,ONGC,ONGC-DEMO-31023C,Supplier_D,18,4493.05,80874.9,EACH,2025-01-23,PLANT-4
PR-D1F5DC7A,NTPC,NTPC-DEMO-7DC283,Supplier_C,76,2513.31,191011.56,EACH,2025-03-21,PLANT-3
PR-09E018B9,IOCL,IOCL-DEMO-81A52D,Supplier_D,77,601.57,46320.89,EACH,2025-11-15,PLANT-2
PR-481E15B7,ONGC,ONGC-DEMO-E3D0B7,Supplier_B,61,3272.24,199606.64,EACH,2025-07-25,PLANT-1
PR-73BE7129,IOCL,IOCL-DEMO-3489D2,Supplier_E,38,2396.46,91065.48,EACH,2025-11-01,PLANT-1
PR-E7A56F4E,SAIL,SAIL-DEMO-88133E,Supplier_A,66,2156.94,142358.04,EACH,2025-11-06,PLANT-5
PR-76949383,SAIL,SAIL-DEMO-48F6DD,Supplier_D,16,2308.7,36939.2,EACH,2025-11-07,PLANT-2
PR-A57BF0D1,NTPC,NTPC-DEMO-09FF8C,Supplier_D,1,3279.48,3279.48,EACH,2025-06-06,PLANT-2
PR-0B9A1ECB,BHEL,BHEL-DEMO-5D39D1,Supplier_B,44,2066.23,90914.12,EACH,2025-02-27,PLANT-5
PR-8D836944,IOCL,IOCL-DEMO-90CA68,Supplier_E,8,675.59,5404.72,EACH,2025-07-23,PLANT-4
PR-2C37ABFC,IOCL,IOCL-DEMO-4CB6FD,Supplier_E,69,388.92,26835.48,EACH,2025-10-09,PLANT-4
PR-1D4E963A,BHEL,BHEL-DEMO-C64990,Supplier_A,51,4189.12,213645.12,EACH,2025-05-26,PLANT-4
PR-C277907F,NTPC,NTPC-DEMO-6CC21A,Supplier_E,69,2194.22,151401.18,EACH,2025-10-09,PLANT-2
PR-6B445E3A,NTPC,NTPC-DEMO-8CEB56,Supplier_B,47,326.67,15353.49,EACH,2025-10-19,PLANT-1
PR-3A474A6C,ONGC,ONGC-DEMO-4BB86F,Supplier_B,43,4039.81,173711.83,EACH,2025-08-05,PLANT-2
PR-5D8371D5,NTPC,NTPC-DEMO-44053F,Supplier_D,27,3484.1,94070.7,EACH,2025-05-14,PLANT-5
PR-977580AC,IOCL,IOCL-DEMO-FF92E0,Supplier_A,84,2060.23,173059.32,EACH,2025-12-23,PLANT-2
PR-CA3169C0,NTPC,NTPC-DEMO-9A47BF,Supplier_B,34,3059.04,104007.36,EACH,2025-04-02,PLANT-1
PR-301003EE,BHEL,BHEL-DEMO-424E31,Supplier_D,42,3105.76,130441.92,EACH,2025-08-01,PLANT-5
PR-97D6988B,BHEL,BHEL-DEMO-B3FD0C,Supplier_E,28,380.54,10655.12,EACH,2025-10-12,PLANT-5
PR-45CAF38F,BHEL,BHEL-DEMO-9A0248,Supplier_E,23,4037.85,92870.55,EACH,2025-06-02,PLANT-3
PR-200E3CBE,IOCL,IOCL-DEMO-155A11,Supplier_C,47,2638.16,123993.52,EACH,2025-05-10,PLANT-3
PR-577B01AA,IOCL,IOCL-DEMO-027E87,Supplier_A,64,3261.27,208721.28,EACH,2025-04-09,PLANT-2
PR-C03B12EE,NTPC,NTPC-DEMO-67B930,Supplier_C,99,3409.1,337500.9,EACH,2025-10-14,PLANT-5
PR-59774C2C,IOCL,IOCL-DEMO-908E59,Supplier_E,6,4460.96,26765.76,EACH,2025-03-19,PLANT-5
PR-81B14745,NTPC,NTPC-DEMO-A13C2C,Supplier_A,13,2133.49,27735.37,EACH,2025-04-09,PLANT-3
PR-19B19CD4,BHEL,BHEL-DEMO-552D96,Supplier_A,75,4342.44,325683.0,EACH,2025-10-10,PLANT-4
PR-54ABB0B7,NTPC,NTPC-DEMO-C08746,Supplier_B,79,2058.24,162600.96,EACH,2025-11-10,PLANT-3
PR-89D280B7,NTPC,NTPC-DEMO-1B482E,Supplier_E,76,3530.67,268330.92,EACH,2025-08-01,PLANT-1
PR-6621A7A9,ONGC,ONGC-DEMO-A5659B,Supplier_B,99,2562.59,253696.41,EACH,2025-10-04,PLANT-5
PR-407EE017,ONGC,ONGC-DEMO-F51717,Supplier_A,2,3932.96,7865.92,EACH,2025-06-23,PLANT-3
PR-97A9BB96,BHEL,BHEL-DEMO-7E2E69,Supplier_C,64,2159.89,138232.96,EACH,2025-12-03,PLANT-5
PR-20D925DC,NTPC,NTPC-DEMO-108490,Supplier_E,36,1714.17,61710.12,EACH,2025-04-18,PLANT-5
PR-90EC7561,SAIL,SAIL-DEMO-439055,Supplier_D,36,1332.34,47964.24,EACH,2025-10-14,PLANT-4
PR-550135CF,IOCL,IOCL-DEMO-87FF9F,Supplier_D,21,628.69,13202.49,EACH,2025-11-03,PLANT-1
PR-1150E18E,IOCL,IOCL-DEMO-B76F95,Supplier_B,72,3071.77,221167.44,EACH,2025-02-21,PLANT-5
PR-1FE93068,NTPC,NTPC-DEMO-23056D,Supplier_B,12,3400.03,40800.36,EACH,2025-06-22,PLANT-4
PR-D5B8CB2A,SAIL,SAIL-DEMO-7F5FAC,Supplier_D,87,2426.87,211137.69,EACH,2025-04-11,PLANT-5
PR-D51E3C90,IOCL,IOCL-DEMO-2F74E8,Supplier_E,7,4880.07,34160.49,EACH,2025-01-11,PLANT-2
PR-77E95A74,IOCL,IOCL-DEMO-B36E0F,Supplier_B,10,2851.77,28517.7,EACH,2025-05-09,PLANT-1
PR-6379F43C,NTPC,NTPC-DEMO-841306,Supplier_C,82,3551.44,291218.08,EACH,2025-11-04,PLANT-4
PR-7AE676B0,IOCL,IOCL-DEMO-39BEFD,Supplier_E,12,2211.26,26535.12,EACH,2025-01-09,PLANT-2
PR-023128DD,ONGC,ONGC-DEMO-F98764,Supplier_D,48,913.39,43842.72,EACH,2025-08-02,PLANT-3
PR-5DE223A9,ONGC,ONGC-DEMO-C986E0,Supplier_A,97,4737.59,459546.23,EACH,2025-04-12,PLANT-1
PR-F73CC677,BHEL,BHEL-DEMO-FC6DC6,Supplier_B,49,1131.11,55424.39,EACH,2025-02-08,PLANT-2
PR-8CD581B4,ONGC,ONGC-DEMO-4182FF,Supplier_B,33,1063.0,35079.0,EACH,2025-04-07,PLANT-1
PR-3CDA8624,NTPC,NTPC-DEMO-1E6E60,Supplier_D,30,830.52,24915.6,EACH,2025-10-12,PLANT-3
PR-34B34CC0,SAIL,SAIL-DEMO-3EBB1C,Supplier_C,19,25.08,476.52,EACH,2025-02-09,PLANT-3
PR-1F8E53F9,IOCL,IOCL-DEMO-BA3251,Supplier_D,31,3359.13,104133.03,EACH,2025-05-10,PLANT-2
PR-DC3BBFE2,IOCL,IOCL-DEMO-8420D9,Supplier_A,46,453.16,20845.36,EACH,2025-04-08,PLANT-4
PR-C912D51E,SAIL,SAIL-DEMO-1D5A47,Supplier_A,39,2830.52,110390.28,EACH,2025-08-16,PLANT-3
PR-3D60E799,NTPC,NTPC-DEMO-4D9EE1,Supplier_B,17,1349.14,22935.38,EACH,2025-05-15,PLANT-4
PR-4F548A58,SAIL,SAIL-DEMO-7E1B5F,Supplier_A,3,3360.55,10081.65,EACH,2025-02-16,PLANT-2
PR-55E1A7DE,ONGC,ONGC-DEMO-203CAE,Supplier_A,8,1005.42,8043.36,EACH,2025-12-13,PLANT-4
PR-D0FA0F53,SAIL,SAIL-DEMO-DAC566,Supplier_A,12,1674.99,20099.88,EACH,2025-03-10,PLANT-5
PR-298C91B5,SAIL,SAIL-DEMO-E5F318,Supplier_E,14,3590.55,50267.7,EACH,2025-02-05,PLANT-1
PR-80DE2B81,BHEL,BHEL-DEMO-3A7C09,Supplier_C,65,1951.49,126846.85,EACH,2025-03-28,PLANT-3
PR-E819DECC,NTPC,NTPC-DEMO-1A8B39,Supplier_A,41,339.11,13903.51,EACH,2025-07-18,PLANT-3
PR-EA1282A8,ONGC,ONGC-DEMO-08F671,Supplier_D,62,2858.67,177237.54,EACH,2025-01-12,PLANT-2
PR-76CC5C7B,NTPC,NTPC-DEMO-B29AEF,Supplier_D,1,1666.75,1666.75,EACH,2025-06-24,PLANT-1
PR-A8D1EF8F,IOCL,IOCL-DEMO-AF01BD,Supplier_A,95,411.56,39098.2,EACH,2025-03-09,PLANT-4
PR-709016F1,ONGC,ONGC-DEMO-925784,Supplier_C,78,4102.34,319982.52,EACH,2025-12-18,PLANT-4
PR-1D5F3992,SAIL,SAIL-DEMO-04B26E,Supplier_C,20,2984.26,59685.2,EACH,2025-08-19,PLANT-2
PR-4264EE26,NTPC,NTPC-DEMO-06AF40,Supplier_C,15,4500.26,67503.9,EACH,2025-06-26,PLANT-4
PR-36407D6B,IOCL,IOCL-DEMO-7B0AA7,Supplier_C,87,1070.83,93162.21,EACH,2025-07-13,PLANT-5
PR-B94EE1E0,SAIL,SAIL-DEMO-62A8B0,Supplier_C,70,1064.25,74497.5,EACH,2025-10-20,PLANT-3
PR-AFC11A7C,NTPC,NTPC-DEMO-FD15C0,Supplier_A,19,3416.58,64915.02,EACH,2025-07-25,PLANT-5
