pair_id,source_template_category,true_label,record_A_mat_code,record_B_mat_code,reason
711114ff-872e-4a83-8a9c-72746443ce77,CAT-MTR,EXACT_DUPLICATE,GME-SYN-181874,BUS-SYN-568417,Identical MPN and specs
944b141f-19c4-4b8f-9c12-eb9ead7119c6,CAT-MTR,EXACT_DUPLICATE,GME-SYN-977744,AHM-SYN-153867,Identical MPN and specs
26827f5e-e6f6-4a4e-9b0c-7433734bebd5,CAT-FST,EXACT_DUPLICATE,AHM-SYN-778464,CPI-SYN-197333,Identical MPN and specs
e1d35a17-e705-43e8-8476-1e1d8a78b2fe,CAT-ELC,EXACT_DUPLICATE,BUS-SYN-435908,AHM-SYN-575206,Identical MPN and specs
ad12a046-f15e-4b6b-b3a6-9a2083935ea3,CAT-PPE,EXACT_DUPLICATE,BUS-SYN-703421,NEC-SYN-816339,Identical MPN and specs
a3efab56-0a17-4eef-95ec-20652ce59def,CAT-GSK,EXACT_DUPLICATE,GME-SYN-592213,CPI-SYN-691643,Identical MPN and specs
587edcdb-c57d-4d94-9452-f826c3f873c0,CAT-MTR,EXACT_DUPLICATE,BUS-SYN-334628,AHM-SYN-527189,Identical MPN and specs
1ebf9805-fa75-49f1-a0a3-f81feee3a449,CAT-CBL,EXACT_DUPLICATE,NEC-SYN-747067,CPI-SYN-926736,Identical MPN and specs
60d4f9d1-e3cd-4c58-9b35-1282c10187e3,CAT-CBL,EXACT_DUPLICATE,NEC-SYN-136858,AHM-SYN-336814,Identical MPN and specs
e2676f2f-cc39-4953-a6b2-41f49d8de71d,CAT-MTR,EXACT_DUPLICATE,CPI-SYN-971540,GME-SYN-761111,Identical MPN and specs
328a5ed3-f425-4940-9a23-946d51dab6f3,CAT-BRG,EXACT_DUPLICATE,GME-SYN-453182,GME-SYN-357544,Identical MPN and specs
5c9ebca4-8e66-498f-bef5-b6915474c2b6,CAT-PPE,EXACT_DUPLICATE,GME-SYN-571377,BUS-SYN-202863,Identical MPN and specs
b0f4e3e8-640f-47a4-bbce-03f09599742f,CAT-VLV,EXACT_DUPLICATE,CPI-SYN-552308,GME-SYN-806958,Identical MPN and specs
d4899c14-eb71-43a2-b2d1-c7ba083dc572,CAT-CBL,EXACT_DUPLICATE,NEC-SYN-817129,GME-SYN-745399,Identical MPN and specs
2a8b1d06-2b25-4191-81d1-65b69803564b,CAT-FST,EXACT_DUPLICATE,GME-SYN-652841,NEC-SYN-813390,Identical MPN and specs
610dea72-783c-4665-a1c0-53c48e0fc59d,CAT-BRG,EXACT_DUPLICATE,AHM-SYN-582936,GME-SYN-128147,Identical MPN and specs
46debc55-9600-4049-811f-25271c172e6c,CAT-CBL,EXACT_DUPLICATE,BUS-SYN-495622,AHM-SYN-258435,Identical MPN and specs
a8fee4dd-d576-495d-82fb-062c87b8da10,CAT-FST,EXACT_DUPLICATE,BUS-SYN-550644,CPI-SYN-994096,Identical MPN and specs
d2364c6c-6ea1-4fc5-aad4-aed4d2971e0a,CAT-FLG,EXACT_DUPLICATE,NEC-SYN-570603,GME-SYN-834117,Identical MPN and specs
94ebc5bc-a81b-4068-be9a-49368da7bf18,CAT-BRG,EXACT_DUPLICATE,NEC-SYN-612487,CPI-SYN-745260,Identical MPN and specs
2457a2ab-becc-43c4-ae0f-a11f10204498,CAT-GSK,EXACT_DUPLICATE,BUS-SYN-441086,AHM-SYN-463173,Identical MPN and specs
146089f9-9375-44f7-82f0-271b41d9dc64,CAT-PMP,EXACT_DUPLICATE,NEC-SYN-336448,CPI-SYN-333975,Identical MPN and specs
d9c100e6-e0a8-45f5-845e-fda334c7abc3,CAT-FLG,EXACT_DUPLICATE,BUS-SYN-972963,NEC-SYN-325604,Identical MPN and specs
438dbf52-19d9-4c18-be67-2662b319336b,CAT-ELC,EXACT_DUPLICATE,GME-SYN-461550,AHM-SYN-874121,Identical MPN and specs
26e87fdd-8928-4315-ad91-6f3dcc53d26c,CAT-CBL,EXACT_DUPLICATE,GME-SYN-681970,CPI-SYN-540761,Identical MPN and specs
6e44c0ba-25be-4aa9-ac9c-72e42020bf80,CAT-PPE,EXACT_DUPLICATE,BUS-SYN-811832,CPI-SYN-768905,Identical MPN and specs
bff674ea-0adb-4fd3-8a8a-81dfd93700e0,CAT-VLV,EXACT_DUPLICATE,CPI-SYN-505895,AHM-SYN-228834,Identical MPN and specs
45ae075d-bd15-4dda-8216-43b7c1c9dd5d,CAT-BRG,EXACT_DUPLICATE,AHM-SYN-476051,BUS-SYN-851007,Identical MPN and specs
5fc18977-3621-443c-b401-7d4799a63658,CAT-FLG,EXACT_DUPLICATE,CPI-SYN-424536,BUS-SYN-618559,Identical MPN and specs
2f366b26-cc76-430f-a668-3773ecac2953,CAT-CBL,EXACT_DUPLICATE,BUS-SYN-603624,NEC-SYN-196991,Identical MPN and specs
3830afa7-a50b-4c96-b264-fad424a5d020,CAT-INS,EXACT_DUPLICATE,BUS-SYN-486069,BUS-SYN-481117,Identical MPN and specs
45d13be5-0448-4673-a83a-c5c8eb7bf1e5,CAT-VLV,EXACT_DUPLICATE,AHM-SYN-243028,BUS-SYN-230442,Identical MPN and specs
954e2e81-d7af-46b4-bb68-1835e29e927b,CAT-BRG,EXACT_DUPLICATE,BUS-SYN-555286,NEC-SYN-646361,Identical MPN and specs
19530e43-adf9-4eb7-bb3e-0312a233f0ff,CAT-FST,EXACT_DUPLICATE,BUS-SYN-704281,NEC-SYN-582321,Identical MPN and specs
48e4dc73-e085-4665-a50d-9c457b7ab112,CAT-FST,EXACT_DUPLICATE,CPI-SYN-752984,GME-SYN-933284,Identical MPN and specs
8dc77130-02bc-4936-9be5-71a31b840b16,CAT-PIP,EXACT_DUPLICATE,NEC-SYN-495718,GME-SYN-728851,Identical MPN and specs
22a23b08-c471-49e1-abb8-277d28442820,CAT-PIP,EXACT_DUPLICATE,AHM-SYN-109831,CPI-SYN-531514,Identical MPN and specs
2a145744-7bb5-4bb8-913a-299d541ed389,CAT-BRG,EXACT_DUPLICATE,BUS-SYN-358760,CPI-SYN-230263,Identical MPN and specs
73d92542-b72c-4755-9596-7cc2f48dadae,CAT-PPE,EXACT_DUPLICATE,BUS-SYN-534174,AHM-SYN-292584,Identical MPN and specs
7626e637-61b9-45db-9dac-0953f47783ea,CAT-FLG,EXACT_DUPLICATE,CPI-SYN-744472,AHM-SYN-928154,Identical MPN and specs
69642a7f-9fdb-44c1-8123-4f0542e70fa0,CAT-CBL,EXACT_DUPLICATE,AHM-SYN-685891,GME-SYN-690443,Identical MPN and specs
c34f5433-8f76-4ba6-b27d-eba7e4906d80,CAT-INS,EXACT_DUPLICATE,CPI-SYN-119003,CPI-SYN-929427,Identical MPN and specs
3400e6f7-68d5-4bff-bcc8-faf63e1bfeb2,CAT-INS,EXACT_DUPLICATE,AHM-SYN-943217,AHM-SYN-746336,Identical MPN and specs
e5d2fa92-9f71-46a7-983e-d77d3c7688c8,CAT-PPE,EXACT_DUPLICATE,NEC-SYN-679390,NEC-SYN-139531,Identical MPN and specs
95ae55eb-1d9f-44c1-989f-7d56ba778ea2,CAT-VLV,EXACT_DUPLICATE,AHM-SYN-712466,CPI-SYN-664736,Identical MPN and specs
3a701775-f763-4288-800b-744d8edfb3f9,CAT-ELC,EXACT_DUPLICATE,BUS-SYN-788290,NEC-SYN-292615,Identical MPN and specs
ce08f2d3-adcd-48f0-8c19-d025cce36932,CAT-FLG,EXACT_DUPLICATE,CPI-SYN-143955,BUS-SYN-496349,Identical MPN and specs
8b89a290-a8b8-4b9e-a0e6-63b6426399a1,CAT-FST,EXACT_DUPLICATE,GME-SYN-861159,BUS-SYN-268754,Identical MPN and specs
ec92eafd-86c1-4461-b719-89faff4106d1,CAT-CBL,EXACT_DUPLICATE,NEC-SYN-609203,CPI-SYN-175878,Identical MPN and specs
c0740587-3f5d-45ac-83ad-28e1b0ff6eb5,CAT-GSK,EXACT_DUPLICATE,AHM-SYN-824123,CPI-SYN-564872,Identical MPN and specs
52acf353-edaa-4fe2-9012-244866a3022d,CAT-PIP,EXACT_DUPLICATE,AHM-SYN-563720,BUS-SYN-682774,Identical MPN and specs
5fe1210a-bb03-4144-b799-ef3d0e4b87a8,CAT-BRG,EXACT_DUPLICATE,BUS-SYN-590845,GME-SYN-310218,Identical MPN and specs
a7ba241b-b158-4084-94f4-5e9ce764a9fb,CAT-FLG,EXACT_DUPLICATE,AHM-SYN-421684,NEC-SYN-907545,Identical MPN and specs
1a9f5c39-081b-408a-8f0a-0c1651011d32,CAT-INS,EXACT_DUPLICATE,BUS-SYN-534700,BUS-SYN-586240,Identical MPN and specs
ba70393e-5e4d-4498-9937-ff447ca0d7ff,CAT-PPE,EXACT_DUPLICATE,GME-SYN-321825,AHM-SYN-763309,Identical MPN and specs
63ea0666-9ac8-4ccf-abc9-4a81499b89aa,CAT-PIP,EXACT_DUPLICATE,CPI-SYN-801535,NEC-SYN-342001,Identical MPN and specs
288099b2-6599-4667-8e13-df488253638c,CAT-BRG,EXACT_DUPLICATE,BUS-SYN-983877,NEC-SYN-113223,Identical MPN and specs
ae0faae3-e7a5-428e-9544-6fb38e056400,CAT-MTR,EXACT_DUPLICATE,AHM-SYN-951998,NEC-SYN-655431,Identical MPN and specs
c626bc5d-70be-436c-a57a-8d12f6d42bcc,CAT-GSK,EXACT_DUPLICATE,GME-SYN-975814,AHM-SYN-765476,Identical MPN and specs
1f288250-03ea-41ac-9eae-9934387ddc45,CAT-FST,EXACT_DUPLICATE,GME-SYN-370575,NEC-SYN-679745,Identical MPN and specs
1ef15868-6efd-4d1e-aeba-f4adde45b235,CAT-MTR,EXACT_DUPLICATE,NEC-SYN-280637,CPI-SYN-367043,Identical MPN and specs
5c02f6e2-9137-48bb-9973-2149c3f34989,CAT-INS,EXACT_DUPLICATE,BUS-SYN-852663,CPI-SYN-361417,Identical MPN and specs
23e9c464-1481-4fab-b11c-966fddbab048,CAT-MTR,EXACT_DUPLICATE,BUS-SYN-638105,AHM-SYN-970064,Identical MPN and specs
6a6bd59e-21cf-47f5-9783-c1894b3cffe6,CAT-BRG,EXACT_DUPLICATE,NEC-SYN-513848,CPI-SYN-513802,Identical MPN and specs
4c3ae917-5680-4f95-9a54-bc0f73eb5608,CAT-VLV,EXACT_DUPLICATE,BUS-SYN-676410,BUS-SYN-178152,Identical MPN and specs
ce0a6ae4-bb5f-4070-b0e8-54dd34a927ff,CAT-ELC,EXACT_DUPLICATE,NEC-SYN-602690,GME-SYN-356708,Identical MPN and specs
4683e93b-1161-4418-95d0-2436eddcab3c,CAT-FST,EXACT_DUPLICATE,GME-SYN-319011,GME-SYN-867469,Identical MPN and specs
0758727b-e1db-4ca4-a683-69bbd74a50c1,CAT-MTR,EXACT_DUPLICATE,NEC-SYN-248375,GME-SYN-422345,Identical MPN and specs
6561e015-0a2a-42ce-96a1-de3506704b69,CAT-INS,EXACT_DUPLICATE,NEC-SYN-810886,AHM-SYN-966698,Identical MPN and specs
1c86df92-74f1-431e-950b-4447906175bc,CAT-PPE,EXACT_DUPLICATE,CPI-SYN-952176,AHM-SYN-872304,Identical MPN and specs
f6770d75-4796-49e4-8c92-d6cbff2edbe7,CAT-LUB,EXACT_DUPLICATE,AHM-SYN-460469,GME-SYN-212643,Identical MPN and specs
fad7d04f-ff3c-4299-b200-e18d20a67fdf,CAT-FLG,EXACT_DUPLICATE,BUS-SYN-408218,AHM-SYN-988961,Identical MPN and specs
e4ef0253-b94c-4912-992d-3a25d844a391,CAT-BRG,EXACT_DUPLICATE,BUS-SYN-510209,AHM-SYN-571368,Identical MPN and specs
010baaaa-910b-40d1-b65d-e33550139d18,CAT-PPE,EXACT_DUPLICATE,NEC-SYN-762612,GME-SYN-361393,Identical MPN and specs
88cd36fb-6631-4c76-91e8-21b4a5a80075,CAT-PIP,EXACT_DUPLICATE,BUS-SYN-532545,AHM-SYN-936910,Identical MPN and specs
73a20d5f-88bc-467f-ac9d-316a2d087ff9,CAT-FST,EXACT_DUPLICATE,CPI-SYN-393795,AHM-SYN-642641,Identical MPN and specs
72fed0db-2fb3-475f-8d22-343249050497,CAT-ELC,EXACT_DUPLICATE,AHM-SYN-827989,GME-SYN-293437,Identical MPN and specs
f21544b9-9e77-4af2-962f-56f22e55603c,CAT-VLV,EXACT_DUPLICATE,BUS-SYN-997297,CPI-SYN-604301,Identical MPN and specs
1af71995-1d1d-416a-8110-f93110421959,CAT-ELC,EXACT_DUPLICATE,AHM-SYN-592776,CPI-SYN-271446,Identical MPN and specs
be6a1f1c-279a-4902-bfbb-39198640e3fc,CAT-GSK,EXACT_DUPLICATE,GME-SYN-704352,CPI-SYN-612130,Identical MPN and specs
b5e67cce-0414-495c-a780-d92c847871de,CAT-FLG,EXACT_DUPLICATE,CPI-SYN-177504,NEC-SYN-674453,Identical MPN and specs
5a47b9d2-1e1a-4152-b28a-82a1c8a86aa8,CAT-CBL,EXACT_DUPLICATE,AHM-SYN-149295,NEC-SYN-611645,Identical MPN and specs
d741024a-3297-4afe-a747-3cefa70ec856,CAT-FST,EXACT_DUPLICATE,CPI-SYN-762036,AHM-SYN-339506,Identical MPN and specs
5d46ccce-ac97-4787-8d03-e0edfc90870a,CAT-ELC,EXACT_DUPLICATE,BUS-SYN-750010,GME-SYN-614772,Identical MPN and specs
0acc399d-3ed1-4f9a-8a8e-f497e7f16d96,CAT-ELC,EXACT_DUPLICATE,AHM-SYN-312398,NEC-SYN-248549,Identical MPN and specs
787dcdf8-4947-43e8-a4f8-de0877920388,CAT-PPE,EXACT_DUPLICATE,AHM-SYN-988813,GME-SYN-876163,Identical MPN and specs
46dc97b1-d435-46b4-af44-0775e1c8a0e6,CAT-ELC,EXACT_DUPLICATE,GME-SYN-974789,AHM-SYN-384769,Identical MPN and specs
ab4a91b0-4ff9-46f8-ad45-165e91c89e8b,CAT-GSK,EXACT_DUPLICATE,GME-SYN-630777,NEC-SYN-812435,Identical MPN and specs
e7190495-b596-48cb-80a3-492216024fe2,CAT-ELC,EXACT_DUPLICATE,NEC-SYN-920215,GME-SYN-390413,Identical MPN and specs
4b418b64-45f9-42fa-8e56-36ed06473552,CAT-FLG,EXACT_DUPLICATE,CPI-SYN-492313,NEC-SYN-801213,Identical MPN and specs
da0f5db5-ce49-4c29-b0eb-bda242e00bed,CAT-GSK,EXACT_DUPLICATE,NEC-SYN-551829,BUS-SYN-232964,Identical MPN and specs
bb184daa-3821-42d0-a520-31e43b2bc6a8,CAT-PPE,EXACT_DUPLICATE,CPI-SYN-591591,BUS-SYN-142354,Identical MPN and specs
895a2c0d-ed57-4a63-987f-33cb2a7f96cf,CAT-PPE,EXACT_DUPLICATE,GME-SYN-514752,AHM-SYN-433481,Identical MPN and specs
e8765e4c-e072-4482-add5-35e0510a5f60,CAT-PMP,EXACT_DUPLICATE,NEC-SYN-582223,GME-SYN-585880,Identical MPN and specs
98b49882-ce20-4989-b0e1-a85df64fc0c2,CAT-GSK,EXACT_DUPLICATE,AHM-SYN-724036,GME-SYN-162572,Identical MPN and specs
d80cfdd9-5f87-4750-82ac-d04fafa2e284,CAT-VLV,EXACT_DUPLICATE,NEC-SYN-832095,NEC-SYN-182264,Identical MPN and specs
aafe2748-321a-40a7-85b0-ab0c9e3ca9ef,CAT-FLG,EXACT_DUPLICATE,NEC-SYN-204616,BUS-SYN-870891,Identical MPN and specs
dc659e7b-0369-43e1-9072-ea71b98f43ce,CAT-ELC,EXACT_DUPLICATE,CPI-SYN-590323,BUS-SYN-137909,Identical MPN and specs
e01bdfa1-6f0c-44f0-b430-3e0729097dd3,CAT-FLG,EXACT_DUPLICATE,CPI-SYN-661420,NEC-SYN-656725,Identical MPN and specs
15a29b66-302f-41a2-ae69-44680b6e07cb,CAT-MTR,EXACT_DUPLICATE,GME-SYN-348118,GME-SYN-210770,Identical MPN and specs
660b449d-861b-4b41-8136-5fb5897d3250,CAT-MTR,EXACT_DUPLICATE,GME-SYN-259653,AHM-SYN-647844,Identical MPN and specs
d4876eec-a6d8-4f52-a585-d9821616b368,CAT-MTR,EXACT_DUPLICATE,BUS-SYN-248763,AHM-SYN-287677,Identical MPN and specs
43241e2c-9749-4a98-a918-f3ba6e60c0d9,CAT-PIP,EXACT_DUPLICATE,GME-SYN-904414,GME-SYN-970990,Identical MPN and specs
5183d7c0-d18d-4e11-9c33-57f233ee73c3,CAT-FST,EXACT_DUPLICATE,GME-SYN-745133,BUS-SYN-988353,Identical MPN and specs
db17e85d-8b8a-4a44-922c-86e89345f8ae,CAT-CBL,EXACT_DUPLICATE,AHM-SYN-366137,AHM-SYN-446595,Identical MPN and specs
d666096a-ff2d-4fca-8b8d-7dd6621c0f1f,CAT-FST,EXACT_DUPLICATE,BUS-SYN-338390,GME-SYN-968952,Identical MPN and specs
a85e97c8-d8fd-4b62-8a4e-9b05496e06cb,CAT-PPE,EXACT_DUPLICATE,NEC-SYN-378730,CPI-SYN-985936,Identical MPN and specs
b9ee7b46-8fac-4801-b15d-63de5ed39da7,CAT-PMP,EXACT_DUPLICATE,BUS-SYN-426911,NEC-SYN-393420,Identical MPN and specs
fda5768a-18ed-4a09-8760-5bd34c066702,CAT-LUB,EXACT_DUPLICATE,CPI-SYN-267756,GME-SYN-620963,Identical MPN and specs
a9e3faf7-d77c-4874-ad63-49fc4644dfbb,CAT-FST,EXACT_DUPLICATE,BUS-SYN-224710,CPI-SYN-842605,Identical MPN and specs
c0a397b0-3361-487e-9026-2e5a5904a59c,CAT-PIP,EXACT_DUPLICATE,AHM-SYN-202147,AHM-SYN-836755,Identical MPN and specs
b3f54d8d-6550-4e56-b8a6-5d63ef64d337,CAT-FLG,EXACT_DUPLICATE,GME-SYN-302732,AHM-SYN-553221,Identical MPN and specs
a9e98d9f-1a04-451c-a4b3-e5344dadf4ca,CAT-FST,EXACT_DUPLICATE,AHM-SYN-717525,NEC-SYN-252197,Identical MPN and specs
5d9601ff-6d56-4026-8625-cde800bf957e,CAT-CBL,EXACT_DUPLICATE,AHM-SYN-321098,AHM-SYN-778017,Identical MPN and specs
379a2be7-40ee-4cdb-a33a-5183e4d20d5a,CAT-ELC,EXACT_DUPLICATE,GME-SYN-597518,AHM-SYN-892916,Identical MPN and specs
6856eb12-c514-40e5-983b-200ea8c41b47,CAT-LUB,EXACT_DUPLICATE,AHM-SYN-926251,AHM-SYN-788559,Identical MPN and specs
1fd4ed0e-2ad7-4476-ab44-63c9eb3bd62e,CAT-PIP,EXACT_DUPLICATE,BUS-SYN-840648,GME-SYN-215235,Identical MPN and specs
30b70be9-ad16-429d-8c09-23253c9cbecd,CAT-FST,EXACT_DUPLICATE,GME-SYN-503752,BUS-SYN-593926,Identical MPN and specs
416710cf-7c24-49ad-a1d4-545bda18abb2,CAT-PIP,EXACT_DUPLICATE,AHM-SYN-215825,BUS-SYN-555994,Identical MPN and specs
8d43910b-865a-40a5-90a9-415c2b4cc6a1,CAT-CBL,EXACT_DUPLICATE,GME-SYN-261595,AHM-SYN-981574,Identical MPN and specs
d1a41a25-c2ef-4e1d-8d56-fc54c038cd6d,CAT-LUB,EXACT_DUPLICATE,CPI-SYN-873432,NEC-SYN-883549,Identical MPN and specs
443f427b-40c1-43c4-941b-68714f1dffa6,CAT-MTR,EXACT_DUPLICATE,AHM-SYN-909842,CPI-SYN-155046,Identical MPN and specs
c2f535e1-bdf0-44b0-a7d4-644c8c70a46e,CAT-FST,EXACT_DUPLICATE,AHM-SYN-676978,NEC-SYN-481802,Identical MPN and specs
b1074dbe-dbca-4473-bb33-483e0bcb1cc7,CAT-ELC,EXACT_DUPLICATE,GME-SYN-668929,GME-SYN-343305,Identical MPN and specs
9b46542f-830e-4f7c-a426-cd209387d1ec,CAT-ELC,EXACT_DUPLICATE,GME-SYN-546803,AHM-SYN-511802,Identical MPN and specs
9f3e65bb-4841-4029-a4ee-902b7c99436f,CAT-ELC,EXACT_DUPLICATE,NEC-SYN-925911,BUS-SYN-144161,Identical MPN and specs
48840626-db30-437f-923e-e9b540733135,CAT-PMP,EXACT_DUPLICATE,NEC-SYN-861540,GME-SYN-494602,Identical MPN and specs
1b2f4db4-5e79-437f-a44e-c7bd69b56435,CAT-FLG,EXACT_DUPLICATE,CPI-SYN-223385,NEC-SYN-144088,Identical MPN and specs
37cc88cd-7ba0-49e1-8664-0a8f2d971c01,CAT-INS,EXACT_DUPLICATE,NEC-SYN-813433,BUS-SYN-617354,Identical MPN and specs
8146e7be-8974-4c77-a6c9-bb8d9d112f70,CAT-INS,EXACT_DUPLICATE,GME-SYN-414364,BUS-SYN-788760,Identical MPN and specs
6c806019-38df-4518-87f2-07f41a03157f,CAT-ELC,EXACT_DUPLICATE,CPI-SYN-311769,AHM-SYN-135369,Identical MPN and specs
f558f9f5-545d-4e85-9da7-121424012ac0,CAT-PPE,EXACT_DUPLICATE,GME-SYN-840357,AHM-SYN-850442,Identical MPN and specs
706a050c-2f02-4044-89bc-6da05d7913a5,CAT-INS,EXACT_DUPLICATE,BUS-SYN-269441,GME-SYN-507424,Identical MPN and specs
2b524849-5898-4889-9d9f-f4ed4b8350e3,CAT-PIP,EXACT_DUPLICATE,GME-SYN-577179,GME-SYN-597716,Identical MPN and specs
5e0e0349-2d94-4730-af23-2d723fa18ad0,CAT-PIP,EXACT_DUPLICATE,GME-SYN-544719,GME-SYN-623334,Identical MPN and specs
adc35c3d-6623-4b7f-b6c1-90c80117ffe2,CAT-LUB,EXACT_DUPLICATE,AHM-SYN-531554,BUS-SYN-887245,Identical MPN and specs
106dc2c2-dd7f-4567-b75c-b09d75621155,CAT-LUB,EXACT_DUPLICATE,AHM-SYN-853132,BUS-SYN-714582,Identical MPN and specs
ef828b3d-dc2c-4156-abfe-3e9fa515ad8e,CAT-CBL,EXACT_DUPLICATE,AHM-SYN-873692,BUS-SYN-834846,Identical MPN and specs
57bea7d9-4200-4232-a42a-8fdf88bc32c3,CAT-FST,EXACT_DUPLICATE,BUS-SYN-606455,GME-SYN-354237,Identical MPN and specs
e60cc33b-5905-4e14-8ffb-5469b2300f47,CAT-MTR,EXACT_DUPLICATE,AHM-SYN-832127,NEC-SYN-768545,Identical MPN and specs
e3e37a8a-c9f9-4cc4-8861-2673b429cd74,CAT-BRG,EXACT_DUPLICATE,GME-SYN-502121,NEC-SYN-950936,Identical MPN and specs
9d5dfa82-1f53-4f87-ab78-cfb329e281bf,CAT-ELC,EXACT_DUPLICATE,GME-SYN-274416,AHM-SYN-981098,Identical MPN and specs
a80b23d5-58e8-428a-a7c7-cf86e21c0313,CAT-FST,EXACT_DUPLICATE,NEC-SYN-569813,AHM-SYN-746714,Identical MPN and specs
2b646ca0-2e53-4bb2-9f7c-a8b6f73b5e5f,CAT-VLV,EXACT_DUPLICATE,GME-SYN-670019,AHM-SYN-593496,Identical MPN and specs
1e067e5e-f7a3-4d28-bff7-1f5f544d932b,CAT-PMP,EXACT_DUPLICATE,BUS-SYN-624476,GME-SYN-556067,Identical MPN and specs
66c62da5-0746-4263-85ef-9fabc38478a0,CAT-FST,EXACT_DUPLICATE,AHM-SYN-387511,AHM-SYN-672632,Identical MPN and specs
a49931c6-e009-4f5e-a745-5023f2a1d4c5,CAT-LUB,EXACT_DUPLICATE,AHM-SYN-221866,GME-SYN-540708,Identical MPN and specs
dbfffdba-b0ef-4c2e-b706-406948e776a5,CAT-MTR,EXACT_DUPLICATE,AHM-SYN-397818,GME-SYN-910788,Identical MPN and specs
24bd7a3f-a0be-4073-898e-87167fa8b189,CAT-CBL,EXACT_DUPLICATE,CPI-SYN-327502,BUS-SYN-417591,Identical MPN and specs
f903db8e-5301-478d-ad2a-a2f6287b8906,CAT-MTR,EXACT_DUPLICATE,NEC-SYN-152591,GME-SYN-188201,Identical MPN and specs
886df2ca-0973-41ec-b2e1-57be5c9560c0,CAT-PPE,EXACT_DUPLICATE,BUS-SYN-622323,NEC-SYN-328460,Identical MPN and specs
72b8e2e6-cea8-4a16-84f2-ed5f1bf2f90d,CAT-INS,EXACT_DUPLICATE,AHM-SYN-658285,AHM-SYN-123705,Identical MPN and specs
87584fc0-108f-4e91-ad84-5f462c9ebef2,CAT-FLG,EXACT_DUPLICATE,NEC-SYN-374649,CPI-SYN-922353,Identical MPN and specs
b214514c-46e5-4739-adb1-e2d06b25723e,CAT-PIP,EXACT_DUPLICATE,NEC-SYN-717905,NEC-SYN-414627,Identical MPN and specs
f0ab35c4-c6e5-4ec4-a2af-7652547002ee,CAT-VLV,EXACT_DUPLICATE,AHM-SYN-734816,GME-SYN-393092,Identical MPN and specs
caf8ae23-a5a9-45e3-94bf-714e96fbe978,CAT-GSK,EXACT_DUPLICATE,CPI-SYN-867292,BUS-SYN-322385,Identical MPN and specs
8244a409-8fab-43dc-adcd-ba0b47dbfab6,CAT-INS,EXACT_DUPLICATE,GME-SYN-231863,AHM-SYN-944372,Identical MPN and specs
1cfc11b9-325f-48a4-bace-39b21b43a914,CAT-VLV,EXACT_DUPLICATE,BUS-SYN-455818,GME-SYN-370828,Identical MPN and specs
0f9aafda-d814-4a22-bbff-b68de5b30557,CAT-PIP,EXACT_DUPLICATE,AHM-SYN-128793,BUS-SYN-713840,Identical MPN and specs
86250d68-9aab-41f1-9b3f-eabb9de13ff2,CAT-PPE,EXACT_DUPLICATE,CPI-SYN-278961,GME-SYN-391725,Identical MPN and specs
2d58149e-125c-4941-8222-241c723fd44f,CAT-INS,EXACT_DUPLICATE,NEC-SYN-351908,BUS-SYN-315366,Identical MPN and specs
1c3d89ad-1cf9-4621-8fd1-9940649c5e67,CAT-MTR,EXACT_DUPLICATE,BUS-SYN-659038,AHM-SYN-517464,Identical MPN and specs
ff1f4d2f-9521-47cf-9ea5-dedd561da648,CAT-PMP,EXACT_DUPLICATE,GME-SYN-454579,BUS-SYN-966170,Identical MPN and specs
c990e062-9b8a-428d-9851-c03e3c4ddca2,CAT-VLV,EXACT_DUPLICATE,NEC-SYN-625180,AHM-SYN-161552,Identical MPN and specs
d8e11095-57f4-4f8b-8426-1abd1dcf63fc,CAT-BRG,EXACT_DUPLICATE,GME-SYN-329919,AHM-SYN-481860,Identical MPN and specs
096b8e5d-c82c-400c-89f8-5400221503e5,CAT-FST,EXACT_DUPLICATE,CPI-SYN-393397,GME-SYN-668088,Identical MPN and specs
14c66e52-e6bd-460a-8ff1-3b7af84b8c20,CAT-VLV,EXACT_DUPLICATE,GME-SYN-509208,CPI-SYN-142593,Identical MPN and specs
938ebbaf-28bf-4c0e-910e-9111ed2762e0,CAT-PPE,EXACT_DUPLICATE,AHM-SYN-533048,AHM-SYN-373236,Identical MPN and specs
570f511f-1cfe-44d8-a239-b589a5226361,CAT-ELC,EXACT_DUPLICATE,BUS-SYN-948305,BUS-SYN-529826,Identical MPN and specs
d66e9c8e-7b2a-40e1-8538-d77f76eced69,CAT-MTR,EXACT_DUPLICATE,BUS-SYN-852983,GME-SYN-802748,Identical MPN and specs
c9f3496a-63af-43d9-92bc-eaf728252969,CAT-MTR,EXACT_DUPLICATE,NEC-SYN-804865,AHM-SYN-964384,Identical MPN and specs
82fa6f4b-e937-480b-b61a-9223117f2486,CAT-MTR,EXACT_DUPLICATE,AHM-SYN-846973,BUS-SYN-288096,Identical MPN and specs
9910207f-71e4-4d00-b5ad-597152ea8230,CAT-ELC,EXACT_DUPLICATE,CPI-SYN-630873,NEC-SYN-303425,Identical MPN and specs
4cfcfe91-709d-4a50-af29-ff0ac2853e14,CAT-PPE,EXACT_DUPLICATE,BUS-SYN-130137,NEC-SYN-219574,Identical MPN and specs
52a23334-c31d-4bb6-9f26-8d2611c388af,CAT-INS,EXACT_DUPLICATE,AHM-SYN-188649,CPI-SYN-859424,Identical MPN and specs
c8ace566-dabc-4e3a-be3f-42f57d611741,CAT-INS,EXACT_DUPLICATE,NEC-SYN-993431,CPI-SYN-645285,Identical MPN and specs
